"game_id","player_id","team_id","timeOnIce","assists","goals","pim","shots","saves","powerPlaySaves","shortHandedSaves","evenSaves","shortHandedShotsAgainst","evenShotsAgainst","powerPlayShotsAgainst","decision","savePercentage","powerPlaySavePercentage","evenStrengthSavePercentage"
"2015020967","8476914","29",3600,0,0,0,36,33,2,1,30,1,32,3,"W",91.6666666666667,66.6666666666667,93.75
"2017020532","8475683","29",3900,0,0,0,41,39,8,1,30,1,30,10,"L",95.1219512195122,80,100
"2017020532","8476899","5",3900,0,0,0,32,30,2,2,26,2,27,3,"W",93.75,66.6666666666667,96.2962962962963
"2015020399","8474636","52",3495,0,0,0,31,29,5,0,24,0,26,5,"L",93.5483870967742,100,92.3076923076923
"2015020399","8470645","16",3600,0,0,0,31,30,3,0,27,0,28,3,"W",96.7741935483871,100,96.4285714285714
"2017020137","8475663","20",3593,0,0,0,28,24,4,0,20,0,22,6,"L",85.7142857142857,66.6666666666667,90.9090909090909
"2017020137","8474596","19",3600,0,0,0,25,23,3,0,20,0,22,3,"W",92,100,90.9090909090909
"2017020708","8470140","25",3600,0,0,0,27,26,10,1,15,1,15,11,"W",96.2962962962963,90.9090909090909,100
"2017020708","8473434","7",1828,0,0,0,13,10,0,0,10,0,13,0,"",76.9230769230769,NA,76.9230769230769
"2017020708","8475215","7",1768,0,0,0,19,15,1,1,13,1,16,2,"L",78.9473684210526,50,81.25
"2017020359","8477424","18",3844,1,0,0,36,33,5,0,28,0,30,6,"L",91.6666666666667,83.3333333333333,93.3333333333333
"2017020359","8474152","12",3900,0,0,0,35,32,2,0,30,0,32,3,"W",91.4285714285714,66.6666666666667,93.75
"2016020503","8475883","10",3600,0,0,0,38,38,9,1,28,1,28,9,"W",100,100,100
"2016020503","8475717","21",1878,0,0,0,13,12,1,0,11,0,11,2,"",92.3076923076923,50,100
"2016020503","8473575","21",1722,0,0,0,18,13,3,0,10,0,14,4,"L",72.2222222222222,75,71.4285714285714
"2017020115","8477180","28",3533,0,0,0,22,18,0,1,17,1,21,0,"L",81.8181818181818,NA,80.9523809523809
"2017020115","8471306","2",3600,0,0,0,31,28,5,0,23,0,25,6,"W",90.3225806451613,83.3333333333333,92
"2015020711","8476914","29",3900,0,0,0,34,32,8,1,23,1,25,8,"L",94.1176470588235,100,92
"2015020711","8475361","6",3894,0,0,0,33,31,3,1,27,1,29,3,"W",93.9393939393939,100,93.1034482758621
"2016020068","8473575","21",3597,0,0,0,38,33,6,3,24,3,28,7,"L",86.8421052631579,85.7142857142857,85.7142857142857
"2016020068","8466141","13",3583,0,0,0,28,26,0,2,24,2,25,1,"W",92.8571428571429,0,96
"2016020675","8473503","13",3897,0,0,0,31,27,0,0,27,0,30,1,"L",87.0967741935484,0,90
"2016020675","8475660","22",3897,0,0,0,31,28,4,0,24,0,26,5,"W",90.3225806451613,80,92.3076923076923
"2017020980","8470657","17",3405,0,0,0,25,23,2,2,19,2,21,2,"L",92,100,90.4761904761905
"2017020980","8475622","19",3570,0,0,2,36,35,3,0,32,0,33,3,"W",97.2222222222222,100,96.969696969697
"2015020698","8470645","16",3513,0,0,0,33,31,12,0,19,0,20,13,"L",93.9393939393939,92.3076923076923,95
"2015020698","8471750","14",3600,0,0,0,18,17,4,1,12,1,13,4,"W",94.4444444444444,100,92.3076923076923
"2015020400","8466141","13",3411,0,0,0,18,14,1,0,13,0,17,1,"L",77.7777777777778,100,76.4705882352941
"2015020400","8471239","1",3600,0,0,0,36,34,3,0,31,0,33,3,"W",94.4444444444444,100,93.9393939393939
"2017021044","8477225","17",3479,0,0,0,36,33,3,0,30,1,32,3,"L",91.6666666666667,100,93.75
"2017021044","8475683","29",3600,0,0,0,24,22,1,1,20,1,22,1,"W",91.6666666666667,100,90.9090909090909
"2017020964","8475831","15",2332,0,0,0,18,18,1,0,17,0,17,1,"",100,100,100
"2017020964","8474651","15",1168,0,0,0,16,12,1,0,11,0,13,3,"L",75,33.3333333333333,84.6153846153846
"2017020964","8475683","29",3600,0,0,0,26,25,3,0,22,0,22,4,"W",96.1538461538462,75,100
"2015020264","8470657","17",3720,0,0,0,25,22,1,1,20,1,22,2,"W",88,50,90.9090909090909
"2015020264","8467950","9",3724,0,0,0,37,33,5,0,28,0,32,5,"L",89.1891891891892,100,87.5
"2015021047","8475681","8",3791,0,0,0,43,41,8,3,30,4,30,9,"W",95.3488372093023,88.8888888888889,100
"2015021047","8475215","7",3794,0,0,2,22,19,6,0,13,0,15,7,"L",86.3636363636364,85.7142857142857,86.6666666666667
"2016020921","8471734","26",3612,0,0,0,35,30,5,0,25,0,30,5,"L",85.7142857142857,100,83.3333333333333
"2016020921","8471227","30",3612,0,0,0,30,26,2,0,24,0,28,2,"W",86.6666666666667,100,85.7142857142857
"2017020043","8475852","17",3424,0,0,0,32,29,9,1,19,1,21,10,"L",90.625,90,90.4761904761905
"2017020043","8471750","25",3600,0,0,0,25,23,5,1,17,1,18,6,"W",92,83.3333333333333,94.4444444444444
"2016020012","8470320","12",3761,0,0,0,26,21,2,0,19,1,22,3,"L",80.7692307692308,66.6666666666667,86.3636363636364
"2016020012","8476945","52",3745,0,0,0,27,23,3,1,19,1,21,5,"W",85.1851851851852,60,90.4761904761905
"2015020932","8471219","13",445,0,0,0,4,3,0,0,3,0,4,0,"",75,NA,75
"2015020932","8466141","13",3101,0,0,0,22,21,4,0,17,0,18,4,"L",95.4545454545455,100,94.4444444444444
"2015020932","8471227","30",3600,0,0,0,18,17,1,0,16,0,16,2,"W",94.4444444444444,50,100
"2016020951","8470147","10",3510,0,0,0,35,31,3,0,28,0,32,3,"L",88.5714285714286,100,87.5
"2016020951","8473541","24",3571,0,0,0,39,37,5,0,32,0,33,6,"W",94.8717948717949,83.3333333333333,96.969696969697
"2017021005","8470147","10",1729,0,0,0,9,9,0,0,9,0,9,0,"",100,NA,100
"2017021005","8475883","10",1870,0,0,0,25,20,1,0,19,0,22,3,"L",80,33.3333333333333,86.3636363636364
"2017021005","8474651","15",3596,0,0,0,29,27,2,0,25,0,27,2,"W",93.1034482758621,100,92.5925925925926
"2016021109","8470645","16",2699,0,0,0,25,21,7,1,13,1,16,8,"L",84,87.5,81.25
"2016021109","8474152","16",901,0,0,0,6,3,0,0,3,0,6,0,"",50,NA,50
"2016021109","8473503","13",3598,0,0,0,25,25,3,0,22,0,22,3,"W",100,100,100
"2017020485","8470645","16",3600,0,0,0,28,27,1,1,25,1,25,2,"W",96.4285714285714,50,100
"2017020485","8476945","52",3600,0,0,0,30,25,5,0,20,0,25,5,"L",83.3333333333333,100,80
"2015020480","8471774","28",3463,0,0,0,35,31,5,1,25,1,29,5,"L",88.5714285714286,100,86.2068965517241
"2015020480","8467950","9",3600,0,0,0,33,31,3,0,28,0,29,4,"W",93.9393939393939,75,96.551724137931
"2015020700","8475660","22",3506,0,0,0,35,32,6,1,25,1,28,6,"L",91.4285714285714,100,89.2857142857143
"2015020700","8474550","25",3600,0,0,0,25,23,3,0,20,0,21,4,"W",92,75,95.2380952380952
"2015021134","8473434","7",3428,0,0,0,28,26,6,0,20,0,21,7,"L",92.8571428571429,85.7142857142857,95.2380952380952
"2015021134","8470657","17",3586,0,0,0,20,18,3,1,14,1,16,3,"W",90,100,87.5
"2017020628","8477465","5",3600,0,0,0,31,31,7,1,23,1,23,7,"W",100,100,100
"2017020628","8470860","2",3600,0,0,0,38,34,2,0,32,0,35,3,"L",89.4736842105263,66.6666666666667,91.4285714285714
"2016020646","8471306","2",3233,0,0,0,43,36,0,0,36,0,43,0,"L",83.7209302325581,NA,83.7209302325581
"2016020646","8475234","2",367,0,0,0,2,2,0,0,2,0,2,0,"",100,NA,100
"2016020646","8470320","12",3600,0,0,0,32,28,0,0,28,0,32,0,"W",87.5,NA,87.5
"2017021063","8474152","12",3504,0,0,0,21,17,1,0,16,0,19,2,"L",80.9523809523809,50,84.2105263157895
"2017021063","8480382","3",3600,0,0,0,44,41,9,0,32,0,34,10,"W",93.1818181818182,90,94.1176470588235
"2016020852","8470140","25",3497,0,0,0,26,23,1,1,21,1,23,2,"L",88.4615384615385,50,91.304347826087
"2016020852","8475311","30",3600,0,0,0,35,34,1,0,33,0,34,1,"W",97.1428571428571,100,97.0588235294118
"2016020496","8476932","4",2400,0,0,0,14,12,2,0,10,0,11,3,"",85.7142857142857,66.6666666666667,90.9090909090909
"2016020496","8473461","4",1200,0,0,0,8,6,1,0,5,0,6,2,"L",75,50,83.3333333333333
"2016020496","8471239","1",3600,0,0,0,16,16,0,0,16,0,16,0,"W",100,NA,100
"2016020335","8471239","1",3491,0,0,0,29,26,8,1,17,1,20,8,"L",89.6551724137931,100,85
"2016020335","8476945","52",3600,0,0,0,25,23,6,2,15,2,17,6,"W",92,100,88.2352941176471
"2017020556","8474596","19",3600,0,0,0,31,30,2,2,26,2,27,2,"W",96.7741935483871,100,96.2962962962963
"2017020556","8474593","23",3522,0,0,0,33,31,5,0,26,0,28,5,"L",93.9393939393939,100,92.8571428571429
"2015020436","8473523","26",3799,0,0,0,30,28,2,0,26,0,27,3,"L",93.3333333333333,66.6666666666667,96.2962962962963
"2015020436","8476999","7",3791,0,0,0,21,20,0,0,20,0,21,0,"W",95.2380952380952,NA,95.2380952380952
"2015021122","8466141","13",3600,0,0,0,35,33,4,1,28,1,28,6,"W",94.2857142857143,66.6666666666667,100
"2015021122","8476883","14",3248,0,0,0,26,22,5,0,17,0,20,6,"L",84.6153846153846,83.3333333333333,85
"2017020377","8476883","14",3517,0,0,0,36,33,4,0,29,0,32,4,"L",91.6666666666667,100,90.625
"2017020377","8471695","6",3600,0,0,0,21,19,0,0,19,0,20,1,"W",90.4761904761905,0,95
"2015020389","8470594","5",3535,0,0,0,36,32,3,0,29,0,32,4,"L",88.8888888888889,75,90.625
"2015020389","8471734","26",3600,0,0,0,20,17,2,0,15,0,18,2,"W",85,100,83.3333333333333
"2017020038","8469608","20",3600,0,0,0,43,43,10,1,32,1,32,10,"W",100,100,100
"2017020038","8476434","24",3381,0,0,0,29,27,4,1,22,1,23,5,"L",93.1034482758621,80,95.6521739130435
"2015020978","8471219","13",3598,0,0,0,26,21,2,1,18,2,21,3,"L",80.7692307692308,66.6666666666667,85.7142857142857
"2015020978","8475839","53",3600,0,0,0,33,32,6,0,26,0,27,6,"W",96.969696969697,100,96.2962962962963
"2016021131","8473499","13",1657,0,0,0,11,10,2,2,6,3,6,2,"L",90.9090909090909,100,100
"2016021131","8473503","13",1867,0,0,0,14,12,0,0,12,0,14,0,"",85.7142857142857,NA,85.7142857142857
"2016021131","8470147","10",3570,0,0,0,27,25,6,2,17,2,18,7,"W",92.5925925925926,85.7142857142857,94.4444444444444
"2015020589","8466141","13",3600,0,0,0,32,31,6,0,25,0,25,7,"W",96.875,85.7142857142857,100
"2015020589","8476999","7",3551,0,0,0,26,22,0,0,22,0,26,0,"L",84.6153846153846,NA,84.6153846153846
"2015020775","8474651","15",3900,0,0,0,24,22,0,0,22,0,23,1,"W",91.6666666666667,0,95.6521739130435
"2015020775","8471239","1",3900,0,0,0,29,27,1,0,26,0,28,1,"L",93.1034482758621,100,92.8571428571429
"2015020921","8475839","53",3476,0,0,0,33,29,4,0,25,0,28,5,"L",87.8787878787879,80,89.2857142857143
"2015020921","8473607","4",3597,0,0,0,31,29,4,0,25,0,27,4,"W",93.5483870967742,100,92.5925925925926
"2017020374","8475883","10",3600,0,0,0,20,19,0,0,19,0,20,0,"W",95,NA,95
"2017020374","8469608","20",3454,0,0,0,29,26,4,1,21,1,24,4,"L",89.6551724137931,100,87.5
"2015020686","8471695","6",3594,0,0,0,39,38,6,2,30,2,31,6,"W",97.4358974358974,100,96.7741935483871
"2015020686","8477237","8",3562,0,0,0,23,20,4,1,15,1,18,4,"L",86.9565217391304,100,83.3333333333333
"2016020130","8474651","15",3600,0,0,0,22,21,1,0,20,0,21,1,"W",95.4545454545455,100,95.2380952380952
"2016020130","8470880","20",3549,0,0,0,28,26,3,0,23,0,24,4,"L",92.8571428571429,75,95.8333333333333
"2015020669","8474550","25",3672,0,0,0,39,35,2,0,33,0,35,4,"L",89.7435897435898,50,94.2857142857143
"2015020669","8474889","28",3672,0,0,0,35,32,6,1,25,1,28,6,"W",91.4285714285714,100,89.2857142857143
"2017021219","8477424","18",3600,1,0,0,30,29,6,0,23,0,24,6,"W",96.6666666666667,100,95.8333333333333
"2017021219","8476883","14",3558,0,0,0,25,21,1,1,19,1,22,2,"L",84,50,86.3636363636364
"2015020342","8473461","4",3600,0,0,0,24,24,3,0,21,0,21,3,"W",100,100,100
"2015020342","8477293","3",3419,0,0,0,33,31,5,0,26,0,28,5,"L",93.9393939393939,100,92.8571428571429
"2016020985","8477293","3",3519,0,0,0,30,26,2,1,23,1,25,4,"L",86.6666666666667,50,92
"2016020985","8470320","12",3600,0,0,0,43,40,8,1,31,1,31,11,"W",93.0232558139535,72.7272727272727,100
"2016020234","8466141","13",3765,0,0,0,37,34,5,1,28,1,30,6,"W",91.8918918918919,83.3333333333333,93.3333333333333
"2016020234","8471679","8",3779,0,0,0,24,20,3,0,17,0,21,3,"L",83.3333333333333,100,80.9523809523809
"2016020946","8469514","14",3505,0,0,0,34,30,3,2,25,2,27,5,"L",88.2352941176471,60,92.5925925925926
"2016020946","8476899","5",3589,0,0,0,29,27,5,0,22,0,23,6,"W",93.1034482758621,83.3333333333333,95.6521739130435
"2015020610","8473434","7",3569,0,0,0,44,42,1,0,41,0,43,1,"L",95.4545454545455,100,95.3488372093023
"2015020610","8470645","16",3600,0,0,0,29,28,3,0,25,0,26,3,"W",96.551724137931,100,96.1538461538462
"2015020296","8468685","3",3721,0,0,0,43,39,14,0,25,0,27,16,"W",90.6976744186046,87.5,92.5925925925926
"2015020296","8466141","13",3649,0,0,0,31,26,4,1,21,1,25,5,"L",83.8709677419355,80,84
"2017020268","8475683","29",3658,0,0,0,29,28,1,1,26,1,27,1,"W",96.551724137931,100,96.2962962962963
"2017020268","8479292","8",3669,0,0,0,25,23,2,1,20,1,22,2,"L",92,100,90.9090909090909
"2017020139","8474152","12",3600,0,0,0,34,31,0,0,31,0,34,0,"W",91.1764705882353,NA,91.1764705882353
"2017020139","8475883","10",3600,0,0,0,38,32,0,0,32,0,38,0,"L",84.2105263157895,NA,84.2105263157895
"2017020745","8475311","26",3837,0,0,0,31,30,11,2,17,2,18,11,"W",96.7741935483871,100,94.4444444444444
"2017020745","8469608","20",3873,0,0,0,27,25,6,2,17,2,18,7,"L",92.5925925925926,85.7142857142857,94.4444444444444
"2017020816","8476234","1",1720,0,0,0,20,16,2,0,14,0,16,4,"L",80,50,87.5
"2017020816","8475663","1",1771,0,0,0,12,11,0,1,10,1,11,0,"",91.6666666666667,NA,90.9090909090909
"2017020816","8467950","9",3600,0,0,0,33,30,8,1,21,1,23,9,"W",90.9090909090909,88.8888888888889,91.304347826087
"2017021069","8475195","23",3577,0,0,0,33,30,3,3,24,3,27,3,"L",90.9090909090909,100,88.8888888888889
"2017021069","8471734","26",3600,0,0,0,35,35,5,2,28,2,28,5,"W",100,100,100
"2015020727","8471695","6",3600,0,0,0,36,34,7,1,26,1,27,8,"W",94.4444444444444,87.5,96.2962962962963
"2015020727","8473607","4",3516,0,0,0,31,28,6,1,21,1,22,8,"L",90.3225806451613,75,95.4545454545455
"2015020191","8473575","21",3541,0,0,0,27,24,9,1,14,1,17,9,"L",88.8888888888889,100,82.3529411764706
"2015020191","8469608","53",3600,0,0,0,28,26,3,2,21,2,23,3,"W",92.8571428571429,100,91.304347826087
"2016020519","8477237","9",3494,0,0,0,25,21,6,5,10,5,13,7,"L",84,85.7142857142857,76.9230769230769
"2016020519","8477293","3",3598,0,0,0,36,33,8,0,25,0,28,8,"W",91.6666666666667,100,89.2857142857143
"2017020395","8471239","1",3596,0,0,0,23,22,2,0,20,0,20,3,"W",95.6521739130435,66.6666666666667,100
"2017020395","8473575","21",3470,0,0,0,21,19,5,1,13,1,14,6,"L",90.4761904761905,83.3333333333333,92.8571428571429
"2015020490","8471227","30",3504,0,0,0,39,36,9,0,27,0,29,10,"L",92.3076923076923,90,93.1034482758621
"2015020490","8471469","18",3574,0,0,0,22,20,3,1,16,1,18,3,"W",90.9090909090909,100,88.8888888888889
"2015020456","8475663","12",3702,0,0,0,31,27,6,0,21,0,25,6,"L",87.0967741935484,100,84
"2015020456","8473607","4",3702,0,0,0,32,29,9,0,20,0,22,10,"W",90.625,90,90.9090909090909
"2016020243","8470594","5",2424,0,0,0,25,20,5,2,13,2,16,7,"",80,71.4285714285714,81.25
"2016020243","8476899","5",1176,0,0,0,14,12,0,1,11,2,12,0,"L",85.7142857142857,NA,91.6666666666667
"2016020243","8474651","15",3594,0,0,0,26,25,1,2,22,2,23,1,"W",96.1538461538462,100,95.6521739130435
"2015020707","8474152","16",3562,0,0,0,32,28,9,0,19,0,23,9,"L",87.5,100,82.6086956521739
"2015020707","8466141","13",3600,0,0,2,27,27,3,0,24,0,24,3,"W",100,100,100
"2017021011","8470594","54",3600,0,0,0,35,33,3,0,30,0,31,4,"W",94.2857142857143,75,96.7741935483871
"2017021011","8471239","1",3490,0,0,0,27,24,4,2,18,2,20,5,"L",88.8888888888889,80,90
"2015021109","8473461","4",3600,0,0,0,34,32,0,2,30,2,32,0,"W",94.1176470588235,NA,93.75
"2015021109","8473575","21",3477,0,0,0,44,41,4,0,37,0,40,4,"L",93.1818181818182,100,92.5
"2016020497","8470594","5",985,0,0,0,5,4,1,0,3,0,4,1,"",80,100,75
"2016020497","8476899","5",2615,0,0,0,23,17,1,2,14,2,19,2,"L",73.9130434782609,50,73.6842105263158
"2016020497","8475683","29",3600,0,0,0,26,25,5,1,19,1,20,5,"W",96.1538461538462,100,95
"2015021004","8476434","24",3600,0,0,0,26,23,2,2,19,2,22,2,"L",88.4615384615385,100,86.3636363636364
"2015021004","8473575","21",3600,0,0,0,37,37,4,2,31,2,31,4,"W",100,100,100
"2017020320","8475660","22",3600,0,0,0,22,20,0,1,19,1,20,1,"W",90.9090909090909,0,95
"2017020320","8470657","17",2062,0,0,0,19,15,0,0,15,0,19,0,"L",78.9473684210526,NA,78.9473684210526
"2017020320","8475852","17",1538,0,0,0,9,7,2,0,5,0,7,2,"",77.7777777777778,100,71.4285714285714
"2015020772","8470320","12",3595,0,0,0,36,33,4,2,27,2,29,5,"W",91.6666666666667,80,93.1034482758621
"2015020772","8476945","52",273,0,0,0,6,3,1,0,2,0,4,2,"",50,50,50
"2015020772","8474636","52",3249,0,0,0,23,21,6,0,15,0,17,6,"L",91.304347826087,100,88.2352941176471
"2017020341","8470657","17",3637,0,0,0,31,29,1,0,28,0,30,1,"L",93.5483870967742,100,93.3333333333333
"2017020341","8468685","3",3637,0,0,0,41,40,6,1,33,1,33,7,"W",97.5609756097561,85.7142857142857,100
"2015020845","8477237","8",3600,0,0,0,27,21,2,0,19,0,23,4,"L",77.7777777777778,50,82.6086956521739
"2015020845","8475839","53",3600,0,0,0,19,17,1,2,14,2,16,1,"W",89.4736842105263,100,87.5
"2017020119","8470645","16",3600,0,0,0,29,27,4,0,23,0,25,4,"W",93.1034482758621,100,92
"2017020119","8475839","53",3555,0,0,0,28,25,1,0,24,0,26,2,"L",89.2857142857143,50,92.3076923076923
"2017021261","8473434","7",1200,0,0,0,12,9,2,0,7,0,9,3,"",75,66.6666666666667,77.7777777777778
"2017021261","8476330","7",2319,0,0,0,14,14,4,0,10,0,10,4,"L",100,100,100
"2017021261","8473503","13",3597,0,0,0,41,38,2,0,36,0,38,3,"W",92.6829268292683,66.6666666666667,94.7368421052632
"2015020556","8471306","2",3587,0,0,0,43,42,14,1,27,1,27,15,"W",97.6744186046512,93.3333333333333,100
"2015020556","8476999","7",3485,0,0,0,33,31,3,0,28,0,29,4,"L",93.9393939393939,75,96.551724137931
"2017020697","8475215","7",3483,0,0,0,34,30,2,1,27,1,31,2,"L",88.2352941176471,100,87.0967741935484
"2017020697","8468685","3",3600,0,0,0,37,34,4,0,30,0,31,6,"W",91.8918918918919,66.6666666666667,96.7741935483871
"2015020174","8474651","15",3600,0,0,0,22,17,0,1,16,1,21,0,"L",77.2727272727273,NA,76.1904761904762
"2015020174","8468685","3",3600,0,0,0,34,32,4,0,28,0,30,4,"W",94.1176470588235,100,93.3333333333333
"2016020781","8470645","16",3600,0,0,0,34,31,9,1,21,1,24,9,"W",91.1764705882353,100,87.5
"2016020781","8470140","25",3503,0,0,0,35,31,0,0,31,0,35,0,"L",88.5714285714286,NA,88.5714285714286
"2015020518","8476914","29",2400,0,0,0,18,14,3,0,11,0,12,6,"L",77.7777777777778,50,91.6666666666667
"2015020518","8470147","29",1200,0,0,0,7,6,0,0,6,0,7,0,"",85.7142857142857,NA,85.7142857142857
"2015020518","8471750","14",3600,0,0,0,32,30,2,2,26,2,28,2,"W",93.75,100,92.8571428571429
"2016020262","8474636","52",3600,0,0,0,38,34,8,0,26,0,29,9,"L",89.4736842105263,88.8888888888889,89.6551724137931
"2016020262","8471695","6",3586,0,0,0,12,11,7,0,4,0,5,7,"W",91.6666666666667,100,80
"2015020460","8468011","23",2400,0,0,0,36,30,10,0,20,0,23,13,"L",83.3333333333333,76.9230769230769,86.9565217391304
"2015020460","8474593","23",1200,0,0,0,5,5,0,0,5,0,5,0,"",100,NA,100
"2015020460","8475311","30",3593,0,0,0,31,29,0,1,28,1,30,0,"W",93.5483870967742,NA,93.3333333333333
"2016020127","8471750","14",3600,0,0,0,37,31,4,1,26,1,32,4,"L",83.7837837837838,100,81.25
"2016020127","8477293","3",3572,0,0,0,32,31,4,0,27,0,27,5,"W",96.875,80,100
"2017020969","8474152","12",3665,0,0,0,32,28,1,1,26,1,30,1,"L",87.5,100,86.6666666666667
"2017020969","8471695","6",3668,0,0,0,32,29,0,0,29,0,30,2,"W",90.625,0,96.6666666666667
"2017020655","8476341","16",3588,1,0,0,27,25,9,2,14,2,16,9,"W",92.5925925925926,100,87.5
"2017020655","8467950","9",1793,0,0,0,26,22,3,0,19,0,22,4,"L",84.6153846153846,75,86.3636363636364
"2017020655","8477237","9",1807,0,0,0,17,13,1,2,10,2,11,4,"",76.4705882352941,25,90.9090909090909
"2017020691","8470594","54",3478,0,0,0,27,26,8,0,18,0,19,8,"L",96.2962962962963,100,94.7368421052632
"2017020691","8477424","18",3584,0,0,0,43,43,15,0,28,0,28,15,"W",100,100,100
"2016021007","8471306","2",2400,0,0,0,18,14,2,1,11,1,14,3,"L",77.7777777777778,66.6666666666667,78.5714285714286
"2016021007","8475234","2",1073,0,0,0,6,6,0,0,6,0,6,0,"",100,NA,100
"2016021007","8475622","19",3600,0,0,0,24,21,4,0,17,0,19,5,"W",87.5,80,89.4736842105263
"2016020688","8471219","8",3600,0,0,0,17,16,0,1,15,1,16,0,"W",94.1176470588235,NA,93.75
"2016020688","8476234","1",3432,0,0,0,26,23,6,0,17,0,17,9,"L",88.4615384615385,66.6666666666667,100
"2015020662","8473541","10",3564,0,0,0,45,42,3,2,37,2,40,3,"L",93.3333333333333,100,92.5
"2015020662","8471695","6",3600,0,0,0,29,27,9,0,18,0,20,9,"W",93.1034482758621,100,90
"2015020828","8471306","2",1175,0,0,0,3,3,0,0,3,0,3,0,"",100,NA,100
"2015020828","8470860","2",2400,0,0,0,28,22,2,0,20,0,25,3,"L",78.5714285714286,66.6666666666667,80
"2015020828","8470320","12",2254,0,0,0,16,14,2,0,12,0,13,3,"W",87.5,66.6666666666667,92.3076923076923
"2015020828","8475663","12",1346,0,0,0,10,9,0,0,9,0,10,0,"",90,NA,90
"2017020220","8475809","53",3833,0,0,0,40,37,9,2,26,2,28,10,"L",92.5,90,92.8571428571429
"2017020220","8474651","15",3854,0,0,0,26,24,4,2,18,2,20,4,"W",92.3076923076923,100,90
"2015021110","8470140","25",3460,0,0,0,30,27,4,1,22,2,24,4,"L",90,100,91.6666666666667
"2015021110","8475839","53",3595,0,0,0,38,37,3,3,31,3,32,3,"W",97.3684210526316,100,96.875
"2017021155","8470320","12",3600,0,0,0,36,34,1,0,33,0,35,1,"W",94.4444444444444,100,94.2857142857143
"2017021155","8477237","9",3506,0,0,0,23,19,1,2,16,2,20,1,"L",82.6086956521739,100,80
"2017020755","8479496","20",3893,0,0,10,37,34,9,1,24,1,27,9,"L",91.8918918918919,100,88.8888888888889
"2017020755","8475660","22",3900,0,0,2,37,34,4,1,29,1,32,4,"W",91.8918918918919,100,90.625
"2016020412","8477237","9",3600,0,0,0,19,15,3,0,12,0,13,6,"L",78.9473684210526,50,92.3076923076923
"2016020412","8469514","26",3598,1,0,0,20,19,3,2,14,2,15,3,"W",95,100,93.3333333333333
"2017020459","8471774","30",3806,0,0,0,34,31,8,1,22,1,23,10,"W",91.1764705882353,80,95.6521739130435
"2017020459","8474889","28",3806,0,0,0,24,20,1,1,18,1,21,2,"L",83.3333333333333,50,85.7142857142857
"2017021134","8471418","6",3630,0,0,0,20,18,2,0,16,0,18,2,"L",90,100,88.8888888888889
"2017021134","8474596","19",3630,0,0,0,22,21,2,0,19,0,19,3,"W",95.4545454545455,66.6666666666667,100
"2017020643","8475215","7",3520,0,0,0,27,25,3,0,22,0,23,4,"L",92.5925925925926,75,95.6521739130435
"2017020643","8473607","4",3600,0,0,0,31,30,6,0,24,0,24,7,"W",96.7741935483871,85.7142857142857,100
"2017020258","8477465","5",3890,0,0,2,28,24,1,3,20,3,22,3,"L",85.7142857142857,33.3333333333333,90.9090909090909
"2017020258","8471469","18",3900,0,0,0,30,26,7,0,19,1,22,7,"W",86.6666666666667,100,86.3636363636364
"2015020781","8473553","5",3680,0,0,0,44,42,9,0,33,1,33,10,"W",95.4545454545455,90,100
"2015020781","8466141","13",3687,0,0,0,35,32,7,1,24,1,26,8,"L",91.4285714285714,87.5,92.3076923076923
"2017020255","8471227","30",3600,0,0,0,32,32,4,1,27,1,27,4,"W",100,100,100
"2017020255","8470880","4",3512,0,0,0,27,26,6,1,19,1,20,6,"L",96.2962962962963,100,95
"2017020369","8473503","13",3600,0,0,2,37,33,3,0,30,0,34,3,"W",89.1891891891892,100,88.2352941176471
"2017020369","8471715","3",2542,0,0,0,21,19,0,0,19,0,21,0,"L",90.4761904761905,NA,90.4761904761905
"2017020369","8468685","3",1007,0,0,0,6,3,0,0,3,0,5,1,"",50,0,60
"2017021150","8471695","6",3600,0,0,0,42,40,14,2,24,3,25,14,"W",95.2380952380952,100,96
"2017021150","8470140","25",3578,0,0,0,36,33,7,2,24,3,26,7,"L",91.6666666666667,100,92.3076923076923
"2017020843","8473434","7",3600,0,0,0,27,25,4,0,21,0,23,4,"W",92.5925925925926,100,91.304347826087
"2017020843","8471695","6",3545,0,0,0,27,24,0,2,22,2,25,0,"L",88.8888888888889,NA,88
"2017020689","8473607","4",1200,0,0,0,8,8,0,0,8,0,8,0,"",100,NA,100
"2017020689","8470880","4",2400,0,0,0,21,16,3,1,12,2,15,4,"L",76.1904761904762,75,80
"2017020689","8468685","3",3600,0,0,0,26,25,3,1,21,1,22,3,"W",96.1538461538462,100,95.4545454545455
"2016020892","8474651","15",3581,0,0,0,34,33,3,1,29,1,30,3,"W",97.0588235294118,100,96.6666666666667
"2016020892","8473607","4",3600,0,0,0,29,25,0,0,25,0,28,1,"L",86.2068965517241,0,89.2857142857143
"2017021221","8475831","15",3580,0,0,0,37,36,12,1,23,1,24,12,"W",97.2972972972973,100,95.8333333333333
"2017021221","8476899","5",3571,0,0,0,34,31,8,3,20,3,23,8,"L",91.1764705882353,100,86.9565217391304
"2015020242","8475683","29",3600,0,0,0,29,28,5,1,22,1,23,5,"W",96.551724137931,100,95.6521739130435
"2015020242","8470594","5",3457,0,0,0,28,26,2,4,20,4,21,3,"L",92.8571428571429,66.6666666666667,95.2380952380952
